image_name,building_uid,ymin,xmin,ymax,xmax,footprint_sq_px,prob_no_damage,prob_minor,prob_major,prob_destroyed
mexico-earthquake_00000078_post_disaster.jpg,a184e83a-0b80-4aef-9431-f10ecce39ae0,1003,395,1022,417,418,0.3348,0.1996,0.0872,0.3783
mexico-earthquake_00000078_post_disaster.jpg,cb0a98d1-070c-44cb-884c-5382425be55e,999,373,1022,395,506,0.8076,0.0354,0.0674,0.0895
mexico-earthquake_00000078_post_disaster.jpg,58f5090e-38c5-4107-808b-a93921ce1934,936,415,1006,448,2310,0.8979,0.0367,0.0562,0.0093
mexico-earthquake_00000078_post_disaster.jpg,d08b2eb3-4d72-4caf-a7d9-1ebd8c3f68c4,928,369,1005,425,4312,0.8504,0.0901,0.053,0.0066
mexico-earthquake_00000078_post_disaster.jpg,277f1052-629c-4e7b-a74a-a8649ac618d0,998,339,1022,377,912,0.7391,0.0367,0.0514,0.1727
mexico-earthquake_00000078_post_disaster.jpg,4024780a-8ce6-4323-8583-9dc23bf66513,925,343,1003,380,2886,0.9524,0.0313,0.0149,0.0015
mexico-earthquake_00000078_post_disaster.jpg,e6f7c29a-8d51-4d43-ad5e-0122584785c0,909,535,944,572,1295,0.1779,0.398,0.3616,0.0624
mexico-earthquake_00000078_post_disaster.jpg,3d867392-8bc4-43d7-8059-d924489b4bba,877,540,914,576,1332,0.8614,0.0582,0.0445,0.0359
mexico-earthquake_00000078_post_disaster.jpg,2ecb6dbf-04a6-4742-9995-a21cedb1ac6c,876,509,938,543,2108,0.9713,0.0129,0.011,0.0048
mexico-earthquake_00000078_post_disaster.jpg,9dac6f4c-8f61-47a4-8a90-c085d63344c8,864,487,934,521,2380,0.9975,0.0004,0.0018,0.0002
mexico-earthquake_00000078_post_disaster.jpg,737cdac6-98fa-4ec5-8718-a76bf274a506,817,544,889,585,2952,0.9745,0.0094,0.0078,0.0083
mexico-earthquake_00000078_post_disaster.jpg,5253791c-888c-4fe6-af51-f377bc49c3e0,823,519,879,550,1736,0.965,0.0059,0.0084,0.0207
mexico-earthquake_00000078_post_disaster.jpg,df98d52f-6ccd-434b-8b92-59a7544a956c,809,482,870,534,3172,0.93,0.0131,0.0467,0.0102
mexico-earthquake_00000078_post_disaster.jpg,7ff5f389-8a7a-428d-b63f-cfdf2d41ea60,861,467,930,499,2208,0.9363,0.0362,0.0215,0.006
mexico-earthquake_00000078_post_disaster.jpg,998e6c1e-bb27-4dc3-9808-066b891905e4,862,455,927,478,1495,0.6746,0.0473,0.2699,0.0081
mexico-earthquake_00000078_post_disaster.jpg,9a9e7e35-4165-406e-9cd9-0c5c775fa92e,860,433,925,464,2015,0.9083,0.0084,0.0812,0.0021
mexico-earthquake_00000078_post_disaster.jpg,166c5684-615e-4ba8-81a4-f48db76cb62a,804,457,864,490,1980,0.9819,0.011,0.0069,0.0002
hurricane-matthew_00000140_post_disaster.jpg,0f38a2c7-6115-4701-942f-ba32da9d3483,522,121,622,196,7500,0.1704,0.75,0.063,0.0167
hurricane-matthew_00000140_post_disaster.jpg,eff417ec-c56a-4049-bb2f-e6e11c77e6af,602,220,626,239,456,0.0921,0.5183,0.0153,0.3743
hurricane-matthew_00000140_post_disaster.jpg,10e137e6-5fa2-4258-835c-434752b0724a,429,142,463,177,1190,0.0349,0.8822,0.044,0.0389
hurricane-matthew_00000140_post_disaster.jpg,05222859-0f88-421b-b994-dd495c85c77b,663,48,690,71,621,0.329,0.5016,0.1003,0.0691
hurricane-matthew_00000140_post_disaster.jpg,8be8930d-6c78-4870-a7b8-eda932a566f4,506,197,527,219,462,0.3019,0.2431,0.0646,0.3904
hurricane-matthew_00000140_post_disaster.jpg,720fddfe-3496-4eea-8ca1-3e63f15dfbe8,461,222,480,240,342,0.4339,0.0539,0.0696,0.4426
hurricane-matthew_00000140_post_disaster.jpg,8f828f6e-2172-40e0-b28e-428c70cd23a9,469,445,482,460,195,0.0662,0.13,0.0768,0.727
hurricane-matthew_00000140_post_disaster.jpg,89adbe68-3ff4-4311-aa07-3a90c089e299,427,264,453,289,650,0.1027,0.0939,0.0681,0.7353
hurricane-matthew_00000140_post_disaster.jpg,58fae70e-25e1-40fc-8e82-a8a72c3c340e,410,293,438,318,700,0.3741,0.2875,0.0499,0.2885
hurricane-matthew_00000140_post_disaster.jpg,d697a655-2121-4f12-a7b9-1c51b33b9714,402,301,428,326,650,0.6024,0.3716,0.0125,0.0135
hurricane-matthew_00000140_post_disaster.jpg,2da2d03e-73cc-4079-a030-16dfa2238de8,397,320,417,341,420,0.3142,0.4113,0.0112,0.2633
hurricane-matthew_00000140_post_disaster.jpg,a49d5f97-e85e-41a5-bffb-e3d04f2d9664,425,333,446,357,504,0.332,0.2197,0.0619,0.3863
hurricane-matthew_00000140_post_disaster.jpg,bb468763-c0dd-4130-aaeb-54e2654c9198,383,337,404,361,504,0.297,0.2387,0.1054,0.3589
hurricane-matthew_00000140_post_disaster.jpg,42cfd43d-d962-406c-9a28-249e9e86d984,384,395,404,416,420,0.0291,0.055,0.0148,0.9012
hurricane-matthew_00000140_post_disaster.jpg,1a822909-92d3-4419-9093-95aaff4f36f5,363,369,384,388,399,0.1728,0.4748,0.0382,0.3142
hurricane-matthew_00000140_post_disaster.jpg,e02c0471-48cf-4751-994c-7af028f2a8db,345,399,384,438,1521,0.1293,0.1142,0.0395,0.717
hurricane-matthew_00000140_post_disaster.jpg,2c559d6a-c2c7-4382-9bc3-0d6663debf6f,352,431,366,444,182,0.2468,0.1284,0.0388,0.586
hurricane-matthew_00000140_post_disaster.jpg,fd4ad44d-bdee-46a4-87ae-c997949397bc,367,440,384,457,289,0.1699,0.1676,0.0263,0.6362
hurricane-matthew_00000140_post_disaster.jpg,a3cc6e31-661c-4b57-b226-d4b2136316b0,397,346,420,371,575,0.3552,0.1389,0.0594,0.4466
hurricane-matthew_00000140_post_disaster.jpg,cdaea31b-0310-4227-9491-49891ed11bd4,415,378,434,396,342,0.5047,0.3537,0.1233,0.0183
hurricane-matthew_00000140_post_disaster.jpg,e6007ea9-f165-40b8-8eab-9f9d8028ba7f,399,371,420,392,441,0.6282,0.1439,0.0866,0.1413
hurricane-matthew_00000140_post_disaster.jpg,aa5a746b-c3c8-4ac1-92dc-8f1928353c4b,447,276,481,310,1156,0.0249,0.0297,0.0051,0.9403
hurricane-matthew_00000140_post_disaster.jpg,dac68b6a-c7f9-4eaa-9a59-89e796acd9bb,416,627,432,645,288,0.0626,0.094,0.0562,0.7871
hurricane-matthew_00000140_post_disaster.jpg,b18d06d1-67fc-4831-a13b-bc5cb68ba918,280,477,315,512,1225,0.0328,0.1972,0.0642,0.7058
hurricane-matthew_00000140_post_disaster.jpg,7f997625-fd1c-48e8-862c-f9d65221c981,260,482,304,526,1936,0.065,0.0132,0.8123,0.1094
hurricane-matthew_00000140_post_disaster.jpg,af8b624f-0f42-461b-89b0-8d41e7315ff8,263,506,287,528,528,0.1947,0.0627,0.6067,0.1359
hurricane-matthew_00000140_post_disaster.jpg,40d66ad3-6919-47c0-89f5-31cb93bb3f0e,245,548,295,582,1700,0.1202,0.8142,0.0466,0.019
hurricane-matthew_00000140_post_disaster.jpg,81adc552-648b-4008-a519-00d24d0cf516,345,576,363,594,324,0.0568,0.0565,0.0145,0.8722
hurricane-matthew_00000140_post_disaster.jpg,ddfb5378-f8f8-482b-b93e-1323ffcd4b57,240,605,280,657,2080,0.0751,0.6388,0.0517,0.2343
hurricane-matthew_00000140_post_disaster.jpg,9f2ab80d-2662-40b8-b5a6-51a27971aeff,257,677,294,712,1295,0.183,0.5897,0.1766,0.0507
hurricane-matthew_00000140_post_disaster.jpg,4d9d4270-7515-4416-a919-7cd95c962e5c,229,704,275,746,1932,0.3921,0.0682,0.4108,0.1289
hurricane-matthew_00000140_post_disaster.jpg,c325b961-d992-400c-ac72-9eb906d513fc,237,740,255,754,252,0.4701,0.1223,0.1625,0.2451
hurricane-matthew_00000140_post_disaster.jpg,d11d5469-2ddd-48ad-bf21-16ba84aa0928,203,663,224,682,399,0.1258,0.0627,0.1144,0.6971
hurricane-matthew_00000140_post_disaster.jpg,497045a6-4499-46e0-9cfd-8848d7140607,218,761,246,783,616,0.1326,0.3426,0.0753,0.4495
hurricane-matthew_00000140_post_disaster.jpg,17c0bd38-7d35-49da-83dd-ea000f6a7cf9,227,1005,262,1023,630,0.47,0.2052,0.1485,0.1763
hurricane-matthew_00000140_post_disaster.jpg,097597fd-e040-46f7-b3e2-b2eb2f450796,207,999,231,1023,576,0.0821,0.5558,0.0271,0.3349
hurricane-matthew_00000140_post_disaster.jpg,67b5e5a8-85f2-418a-bb07-11fa29bd8f35,261,863,277,880,272,0.0448,0.2635,0.0688,0.6229
hurricane-matthew_00000140_post_disaster.jpg,c2f5e7cf-cfa2-4c30-aa18-59c33c6be064,236,902,253,919,289,0.1223,0.211,0.0317,0.635
hurricane-matthew_00000140_post_disaster.jpg,ba461987-60c5-4357-a17c-11462fd1f238,256,933,273,949,272,0.0584,0.1999,0.0791,0.6626
hurricane-matthew_00000140_post_disaster.jpg,87684cac-6815-4683-b1fa-1932e8c65d3f,231,983,250,1002,361,0.0854,0.3662,0.1281,0.4203
hurricane-matthew_00000140_post_disaster.jpg,6e3320be-7d18-4cef-9f56-3dc06507b7e3,235,956,259,977,504,0.0755,0.5966,0.0841,0.2438
hurricane-matthew_00000140_post_disaster.jpg,d33358a9-c65a-4f18-af86-b543098c130f,91,1011,139,1023,576,0.2815,0.2508,0.0875,0.3803
hurricane-matthew_00000140_post_disaster.jpg,cce291a8-6934-4bec-84be-5025988b3381,2,922,24,943,462,0.0595,0.3032,0.0434,0.594
hurricane-matthew_00000140_post_disaster.jpg,b9ab55c7-2d82-4fe3-b903-765aefbe18b1,40,983,74,1021,1292,0.2276,0.5412,0.1878,0.0433
hurricane-matthew_00000140_post_disaster.jpg,586157f7-38ec-4f1f-9102-444e8250a781,29,976,56,1008,864,0.5574,0.2027,0.0989,0.1409
hurricane-matthew_00000140_post_disaster.jpg,c3e90722-075a-4878-9452-f3d24687d83e,18,967,48,997,900,0.6409,0.2004,0.1175,0.0412
hurricane-matthew_00000140_post_disaster.jpg,cdb627a9-e7e9-4143-9fba-65a83ec21c4f,47,914,68,933,399,0.3994,0.335,0.0576,0.2081
hurricane-matthew_00000140_post_disaster.jpg,c201f7f0-167b-41f4-9caf-5493937823d6,63,924,90,949,675,0.9508,0.0217,0.0166,0.0109
hurricane-matthew_00000140_post_disaster.jpg,9a361149-6c57-4d47-b7db-907fd5f163aa,74,955,94,974,380,0.6217,0.1188,0.0682,0.1912
hurricane-matthew_00000140_post_disaster.jpg,59ee2428-a016-4387-b344-5fa1b964fd81,97,970,113,985,240,0.1422,0.4763,0.0866,0.2948
hurricane-matthew_00000140_post_disaster.jpg,93b52a99-6091-4dfe-b602-b758fdd8b7fe,89,963,105,978,240,0.3732,0.3373,0.0946,0.1948
hurricane-matthew_00000140_post_disaster.jpg,96f4f1f7-f0cf-4da4-8e87-f1115d8c52e5,116,917,135,936,361,0.2372,0.1296,0.2766,0.3567
hurricane-matthew_00000140_post_disaster.jpg,a0859d1d-50d9-4f90-a059-4c8169c92b65,109,932,135,956,624,0.42,0.293,0.2421,0.0449
hurricane-matthew_00000140_post_disaster.jpg,065e326c-9ee9-43bb-b98b-aeabae846add,84,938,110,964,676,0.5328,0.2259,0.0474,0.194
hurricane-matthew_00000140_post_disaster.jpg,93b6619b-2a63-409e-b87d-4129df6e81f5,150,669,182,706,1184,0.0419,0.0941,0.0685,0.7955
hurricane-matthew_00000140_post_disaster.jpg,3a9dc9d0-93e3-4919-bb6c-8d432191c505,114,776,137,796,460,0.3939,0.1514,0.2245,0.2302
hurricane-matthew_00000140_post_disaster.jpg,436144c8-ddbb-4d1e-88bf-241fa84e53b5,105,793,128,816,529,0.638,0.2845,0.0214,0.0562
hurricane-matthew_00000140_post_disaster.jpg,43abbe3e-7e7f-4f50-87fa-66536bf93cbd,75,762,95,784,440,0.1225,0.073,0.0473,0.7572
hurricane-matthew_00000140_post_disaster.jpg,075ee6d0-3cd3-4fb5-b6eb-d98b87a0bc48,119,714,153,739,850,0.4293,0.2133,0.1111,0.2463
hurricane-matthew_00000140_post_disaster.jpg,71876a4d-0af8-4cbb-8996-ccc8a669c69c,336,737,345,746,81,0.1018,0.0212,0.0449,0.8321
hurricane-matthew_00000140_post_disaster.jpg,1d0bde3d-4155-4a65-b5ed-76bb309be75e,191,682,206,698,240,0.1454,0.1214,0.187,0.5461
palu-tsunami_00000000_post_disaster.jpg,0f543926-03dd-4e43-a799-a5340df7ac3f,918,1003,951,1023,660,0.8871,0.0216,0.0801,0.0111
palu-tsunami_00000000_post_disaster.jpg,a43dafed-fa80-4adb-8648-53402b89f70c,902,966,940,1003,1406,0.9358,0.0329,0.0274,0.0039
palu-tsunami_00000000_post_disaster.jpg,8392d8bf-2d3f-4e36-8d9e-b52fe5c39065,982,1011,991,1021,90,0.9381,0.0044,0.0044,0.0531
palu-tsunami_00000000_post_disaster.jpg,e570178c-6dfa-4e69-ac51-60b60bf57df9,1000,1016,1022,1023,154,0.4923,0.1468,0.285,0.0759
palu-tsunami_00000000_post_disaster.jpg,b9928927-640e-4773-91b5-cc4cc4f090fb,957,932,1022,999,4355,0.779,0.0738,0.1399,0.0073
palu-tsunami_00000000_post_disaster.jpg,04fb044a-8d4a-48b7-80fa-0eb5659ef236,944,816,991,933,5499,0.8943,0.0174,0.0863,0.0021
palu-tsunami_00000000_post_disaster.jpg,5d51beae-7505-4bd1-8313-a6abcf70dfb1,982,804,1010,870,1848,0.838,0.0375,0.1227,0.0017
palu-tsunami_00000000_post_disaster.jpg,940e8c92-053d-4d78-9028-2df28b2f85be,939,785,957,811,468,0.5944,0.1845,0.1234,0.0977
palu-tsunami_00000000_post_disaster.jpg,0cfb42e4-c29e-4af3-a84b-53d02b0221b0,1006,785,1022,801,256,0.9432,0.0091,0.0157,0.0321
palu-tsunami_00000000_post_disaster.jpg,a4d67047-3ff4-4860-811b-bbeec6ab2495,991,778,1009,795,306,0.48,0.1112,0.1317,0.2771
palu-tsunami_00000000_post_disaster.jpg,15f047a5-c0a7-47ed-b10b-bb552a926c39,936,669,976,711,1680,0.941,0.0208,0.0278,0.0104
palu-tsunami_00000000_post_disaster.jpg,f224b0e8-9a8a-4a1f-90d3-bc9f2b36714e,960,637,996,670,1188,0.9748,0.0067,0.0091,0.0094
palu-tsunami_00000000_post_disaster.jpg,9ceaf385-90bd-4e49-bbd6-d965c44a3b70,979,587,1022,628,1763,0.9106,0.054,0.031,0.0043
palu-tsunami_00000000_post_disaster.jpg,eace1862-1f13-4b3f-8329-523528ca8125,931,597,975,653,2464,0.9717,0.0124,0.0152,0.0007
palu-tsunami_00000000_post_disaster.jpg,de98eddb-0cb3-4b2b-92e1-5fb7d16b1538,927,583,955,615,896,0.88,0.0357,0.042,0.0423
palu-tsunami_00000000_post_disaster.jpg,598d1e1f-342c-4508-b7fb-7891619f1ab0,874,561,936,608,2914,0.6736,0.2508,0.0712,0.0043
palu-tsunami_00000000_post_disaster.jpg,2ba55f08-3870-4bd2-a4e3-bed52df263b7,954,583,967,597,182,0.8807,0.0362,0.0264,0.0566
palu-tsunami_00000000_post_disaster.jpg,c00cfefc-63b2-425c-9978-3fc662cd4623,817,565,868,628,3213,0.9866,0.0059,0.0069,0.0006
palu-tsunami_00000000_post_disaster.jpg,c3dd51b0-b65d-4a4a-9127-284c3692c6a7,855,540,883,564,672,0.7425,0.0881,0.1493,0.0201
palu-tsunami_00000000_post_disaster.jpg,bd563f56-d683-4bd6-b041-2603d403bbf3,801,543,847,600,2622,0.9674,0.0251,0.0062,0.0013
palu-tsunami_00000000_post_disaster.jpg,56d6857c-a269-4bae-a64f-ab98c0365f01,779,585,811,628,1376,0.9189,0.0199,0.0463,0.0149
palu-tsunami_00000000_post_disaster.jpg,6500a7fd-6222-4a78-897b-1ffc8c380adb,772,546,809,584,1406,0.4756,0.1249,0.3748,0.0248
palu-tsunami_00000000_post_disaster.jpg,d20c72ed-52ac-4676-96a7-d7b32c2766f2,1009,642,1022,661,247,0.8577,0.0029,0.0196,0.1198
palu-tsunami_00000000_post_disaster.jpg,e2203591-99aa-4b40-9019-bb07949c8d45,818,730,861,772,1806,0.9388,0.0168,0.0386,0.0058
palu-tsunami_00000000_post_disaster.jpg,e9e05e52-9f40-452f-ac47-be5067222380,791,671,807,690,304,0.6552,0.0025,0.06,0.2823
palu-tsunami_00000000_post_disaster.jpg,e2b11974-3d33-4e14-8317-53e4926121f3,714,636,756,672,1512,0.65,0.2616,0.0714,0.017
palu-tsunami_00000000_post_disaster.jpg,a33f09ad-1e80-47b9-b83b-efea969da64d,706,657,730,681,576,0.9172,0.0183,0.0375,0.027
palu-tsunami_00000000_post_disaster.jpg,1e788a6a-03e5-4cda-a6fa-c2b461c14d01,722,613,748,637,624,0.9314,0.0231,0.0214,0.0242
palu-tsunami_00000000_post_disaster.jpg,b27b1666-d0b4-4927-84ab-e46e47550293,711,598,724,610,156,0.4489,0.0075,0.0297,0.5138
palu-tsunami_00000000_post_disaster.jpg,62af9471-102a-4305-9c52-a93e8c03229b,692,683,741,721,1862,0.5264,0.2352,0.2325,0.0059
palu-tsunami_00000000_post_disaster.jpg,a2d26e0c-8404-4957-9a37-c326f9bcfea4,692,715,742,747,1600,0.587,0.222,0.1839,0.0071
palu-tsunami_00000000_post_disaster.jpg,f04237f6-be24-4b26-a570-cb8e7b8a4800,707,745,727,763,360,0.4672,0.006,0.027,0.4999
palu-tsunami_00000000_post_disaster.jpg,4b824485-b6e2-4cf8-a79d-8fb723bc1417,662,724,694,752,896,0.9719,0.0083,0.0102,0.0096
palu-tsunami_00000000_post_disaster.jpg,835ece2f-e5e6-4f15-a9ed-93a9fc547ba4,629,724,641,737,156,0.0418,0.0005,0.0035,0.9542
palu-tsunami_00000000_post_disaster.jpg,f00e1c78-86c2-4a92-9f65-19307f4551e1,612,774,639,803,783,0.8844,0.0568,0.0401,0.0188
palu-tsunami_00000000_post_disaster.jpg,10cc705d-f140-4792-98a1-7413f5684ee8,594,705,610,722,272,0.7759,0.0325,0.1397,0.0519
palu-tsunami_00000000_post_disaster.jpg,e95c5eef-c731-4778-a08a-2f3d2d45014b,564,744,595,776,992,0.8699,0.0409,0.0774,0.0117
palu-tsunami_00000000_post_disaster.jpg,b3ca97a1-d628-44bb-abda-320699695b81,553,734,585,765,992,0.8448,0.0493,0.0623,0.0437
palu-tsunami_00000000_post_disaster.jpg,9eaa0385-4223-49bb-9e83-953d2228211c,579,789,590,800,121,0.4007,0.0052,0.039,0.5551
palu-tsunami_00000000_post_disaster.jpg,0479724f-ad8d-498d-bedc-1b0ab8378c21,566,803,578,816,156,0.2126,0.321,0.0956,0.3708
palu-tsunami_00000000_post_disaster.jpg,8014e1b4-6b38-42da-828f-a16da9f97ae0,746,825,788,868,1806,0.4578,0.2814,0.234,0.0268
palu-tsunami_00000000_post_disaster.jpg,c5607839-8f46-4685-bd1d-2b8f92feecff,770,865,789,888,437,0.704,0.2386,0.0366,0.0208
palu-tsunami_00000000_post_disaster.jpg,c3102f49-2157-434e-9148-928e3f95be15,459,901,478,923,418,0.6305,0.116,0.1893,0.0642
palu-tsunami_00000000_post_disaster.jpg,86b3103e-cb6d-4bac-831c-3d86ae95d741,439,908,461,931,506,0.6091,0.0965,0.043,0.2514
palu-tsunami_00000000_post_disaster.jpg,67a16f50-a4b3-4ecc-a233-03c28268acca,423,866,451,898,896,0.7923,0.105,0.0863,0.0164
palu-tsunami_00000000_post_disaster.jpg,c20f5b1c-3da0-4bdf-8ff9-20a1d7b4c02f,386,874,403,890,272,0.2285,0.0284,0.037,0.7061
palu-tsunami_00000000_post_disaster.jpg,5b4fa968-09ec-4db8-8721-8bf678ddd01b,145,713,159,726,182,0.0488,0.6615,0.0686,0.2211
palu-tsunami_00000000_post_disaster.jpg,32a2f3c2-22dc-4317-b1d4-9b15a1a54852,158,666,178,685,380,0.2156,0.1353,0.2624,0.3867
palu-tsunami_00000000_post_disaster.jpg,f1b718f8-6744-4723-8361-6ae658c72ffa,136,641,168,673,1024,0.4655,0.1222,0.1067,0.3057
palu-tsunami_00000000_post_disaster.jpg,c5bdbc8b-ac79-4278-bbae-1b14d5af8942,634,498,672,531,1254,0.8862,0.0568,0.0509,0.0062
palu-tsunami_00000000_post_disaster.jpg,c1d27eb1-0829-48d7-aa4b-e45a697afac3,576,470,634,513,2494,0.7526,0.0525,0.0622,0.1327
palu-tsunami_00000000_post_disaster.jpg,1cb60a97-854f-4d09-a462-d906b4cc373a,581,420,632,481,3111,0.984,0.0116,0.0041,0.0002
palu-tsunami_00000000_post_disaster.jpg,5a7bc680-6fed-4fa2-a0e8-9c1c83667546,579,405,618,452,1833,0.9799,0.0073,0.0082,0.0046
palu-tsunami_00000000_post_disaster.jpg,5daf30b5-0920-45c8-a035-cf81c0cabc04,547,412,589,458,1932,0.8843,0.0577,0.0459,0.0121
palu-tsunami_00000000_post_disaster.jpg,2eee60f7-98fe-4d7b-8860-e151caaec1a6,526,352,624,411,5782,0.9452,0.0175,0.036,0.0013
palu-tsunami_00000000_post_disaster.jpg,3aabf2dd-330f-44b8-8913-9bffa247f9ce,463,406,485,428,484,0.4106,0.0927,0.3728,0.1239
palu-tsunami_00000000_post_disaster.jpg,212705e6-6aae-4c31-90ce-93a136d7fa88,443,392,463,414,440,0.9707,0.0212,0.0067,0.0014
palu-tsunami_00000000_post_disaster.jpg,8fd87ef9-70ec-4f58-b50b-b81351987cd1,399,374,409,383,90,0.6658,0.1196,0.0531,0.1615
palu-tsunami_00000000_post_disaster.jpg,85dbe13d-294e-4208-b02b-124b8cddb660,371,352,397,376,624,0.9128,0.0455,0.0206,0.0211
palu-tsunami_00000000_post_disaster.jpg,3a2b2958-65b2-4392-9d24-533ae5002f8a,393,315,428,356,1435,0.932,0.0176,0.046,0.0044
palu-tsunami_00000000_post_disaster.jpg,14693485-7020-42d8-815a-8fdcff037a55,367,167,442,250,6225,0.9389,0.0127,0.0415,0.0069
palu-tsunami_00000000_post_disaster.jpg,c8bb593b-07bb-48e7-8746-6a4da4a5aa4e,309,249,362,338,4717,0.9407,0.0426,0.0144,0.0023
palu-tsunami_00000000_post_disaster.jpg,c503ded2-27f2-46ef-b8c2-624d9d6f3a53,267,300,278,311,121,0.7835,0.0007,0.0046,0.2112
palu-tsunami_00000000_post_disaster.jpg,c0f5c431-5b8a-41ab-ad32-942f71f244bb,274,288,290,303,240,0.5916,0.005,0.0237,0.3797
palu-tsunami_00000000_post_disaster.jpg,acd21e33-3f7c-44cf-9e27-d4f1686d42fb,232,233,259,265,864,0.6976,0.0428,0.1259,0.1336
palu-tsunami_00000000_post_disaster.jpg,b129ec4f-60b3-4d79-b29a-38fd81172fff,162,192,226,268,4864,0.7788,0.0731,0.1363,0.0118
palu-tsunami_00000000_post_disaster.jpg,1e7b7094-717c-40dc-86d6-3f8c93712a52,207,127,241,171,1496,0.8262,0.0567,0.0992,0.0179
palu-tsunami_00000000_post_disaster.jpg,40616655-094a-4ff3-b7b6-ba09f64dc29d,154,178,192,223,1710,0.9331,0.0297,0.0317,0.0055
palu-tsunami_00000000_post_disaster.jpg,01a6bc41-9f73-4bee-acb8-a07e25291bd1,171,101,200,141,1160,0.9809,0.0119,0.0067,0.0006
palu-tsunami_00000000_post_disaster.jpg,fff3ecc1-0995-4d9b-a0c7-0b7c7211c1b3,90,210,101,221,121,0.6437,0.0174,0.0414,0.2976
palu-tsunami_00000000_post_disaster.jpg,ba781377-f2f4-494b-b5d8-fc1c55c00f4a,81,206,91,217,110,0.8696,0.0055,0.017,0.1079
palu-tsunami_00000000_post_disaster.jpg,092152d1-25be-4446-a205-acf9a566c963,82,151,132,201,2500,0.9756,0.0078,0.0155,0.0011
palu-tsunami_00000000_post_disaster.jpg,9bf203aa-be1c-43d9-b67e-4fcced203bb5,66,136,103,189,1961,0.9913,0.002,0.0052,0.0016
palu-tsunami_00000000_post_disaster.jpg,1271618d-a48b-49d9-9079-4b24ab44ea67,58,134,87,178,1276,0.8525,0.0057,0.0271,0.1147
palu-tsunami_00000000_post_disaster.jpg,3718fd57-9880-45b8-a5cd-ea6100b0f390,54,185,73,204,361,0.8381,0.0136,0.0963,0.0521
palu-tsunami_00000000_post_disaster.jpg,01e6e221-edbb-44f5-938e-8a87822a4f25,46,141,69,165,552,0.7474,0.0153,0.2219,0.0155
palu-tsunami_00000000_post_disaster.jpg,301be180-00fa-4dbb-ac45-13bf7c206656,28,136,52,161,600,0.6742,0.0556,0.0568,0.2133
palu-tsunami_00000000_post_disaster.jpg,d4edd3ef-a8a4-427d-bb97-990a4d6adbcd,6,228,45,279,1989,0.9598,0.0059,0.0311,0.0031
palu-tsunami_00000000_post_disaster.jpg,bff2bf05-e51a-4558-a733-d7a7ffbb4a82,0,250,12,266,192,0.8073,0.0032,0.0435,0.146
palu-tsunami_00000000_post_disaster.jpg,60cb2a02-42f9-4081-bd84-bb5e29339597,0,261,7,276,105,0.9259,0.0199,0.0422,0.012
palu-tsunami_00000000_post_disaster.jpg,557193e4-cc05-4bf4-b771-21477829db96,30,214,42,228,168,0.9141,0.0193,0.0448,0.0218
palu-tsunami_00000000_post_disaster.jpg,b28a084a-4b32-4750-87e1-ae292d711aaa,32,241,76,295,2376,0.9726,0.0101,0.0155,0.0018
palu-tsunami_00000000_post_disaster.jpg,422a57a8-e5a1-443e-9593-bdb91bd21416,76,266,120,316,2200,0.4783,0.1688,0.3129,0.04
palu-tsunami_00000000_post_disaster.jpg,d968a107-aabb-419d-8bb2-972df27c411e,61,274,85,299,600,0.963,0.0084,0.0161,0.0126
palu-tsunami_00000000_post_disaster.jpg,2a0f0a96-c4be-4f7c-b355-169f89a1c76c,101,280,154,337,3021,0.96,0.0179,0.0203,0.0019
palu-tsunami_00000000_post_disaster.jpg,496dee8f-8d14-40dd-ae6b-d597c482cfd9,80,342,106,365,598,0.81,0.0555,0.0561,0.0784
palu-tsunami_00000000_post_disaster.jpg,f8b6c0e7-5912-45e5-a9ee-22d8d032c21e,65,366,94,396,870,0.9349,0.0192,0.0119,0.034
palu-tsunami_00000000_post_disaster.jpg,8fc40a64-80b4-476e-ab01-d9233ae047db,45,358,79,389,1054,0.9666,0.0088,0.0199,0.0047
palu-tsunami_00000000_post_disaster.jpg,7d486b70-3d7c-43b7-9681-addf02c1474c,25,333,61,376,1548,0.8316,0.1392,0.0165,0.0126
palu-tsunami_00000000_post_disaster.jpg,231cacdb-7d4b-4a36-88d5-d314c1b72bb3,9,326,46,367,1517,0.8982,0.0512,0.0334,0.0172
palu-tsunami_00000000_post_disaster.jpg,f6a33103-9724-4d83-a031-70a85c5c3d00,0,312,32,355,1376,0.618,0.0769,0.1186,0.1866
socal-fire_00001178_post_disaster.jpg,f6346eea-5a7e-467a-824f-e66ed12025a3,15,165,27,177,144,0.1738,0.2143,0.0572,0.5548
mexico-earthquake_00000035_post_disaster.jpg,54a53b19-bf33-49ff-a4ea-c3eceb357165,106,887,216,1022,14850,0.9831,0.0079,0.0078,0.0013
mexico-earthquake_00000035_post_disaster.jpg,058c0ac2-4840-414d-b7c9-1cfa3e3bd855,191,841,276,905,5440,0.9877,0.0036,0.0085,0.0002
mexico-earthquake_00000035_post_disaster.jpg,1d9d6e16-66e6-4d35-952c-09f052937709,269,844,303,862,612,0.6553,0.2186,0.0533,0.0728
mexico-earthquake_00000035_post_disaster.jpg,c024c916-82ac-4a00-9510-98d09daf4e68,282,892,381,979,8613,0.9327,0.0163,0.0498,0.0012
mexico-earthquake_00000035_post_disaster.jpg,1696218b-db65-4418-a58a-5aa67cdb281e,247,875,309,954,4898,0.9648,0.0116,0.0235,0.0002
